question_id,question_text,topic_ids,topic_names,subfields,degree
64825b7af399ed82b8033d14,What are the disadvantages associated with Lindane 1% cream?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d12,Are there known treatment failures with either Permethrin 5% or Oral Ivermectin?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d13,"If Permethrin 5% and Oral Ivermectin have little or no effect, what about Lindane 1% cream? Any advantages?",d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d15,"What other historical scabicides can be utilized given the treatment failures or safety concerns with Permethrin, Ivermectin, and Lindane?",d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d16,What can we utilize to treat crusted scabies?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d17,Are there scabicides in Europe that are not available in the US?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d19,Why did the FDA establish new criteria for the efficacy and safety of a scabicide?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d18,"Although multiple scabicides are available, what are the unmet treatment needs?",d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d1b,Has any traditional agent demonstrated a �complete cure� as newly defined by the FDA?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d1a,How did the new FDA criteria affect treatment outcomes?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d1c,Is Natroba safe?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d1d,Does natroba have any other approved indications?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d1e,Is there a generic natroba available?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d1f,Is there a difference between Natroba and the generic version?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d20,So what's the mechanism of action of Natroba?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d21,Can you tell me about the currently available treatments for scabies?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d22,Has the scabies mite become resistant to Spinosad?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d24,Is there systemic absorption when you put Natroba on the skin?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d23,Is Natroba a topical treatment?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d25,How does spinosad work?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033cdc,What message do you have for doctors who would like to find out more about scabies and treatment?,1718a914-d7c1-4c57-95ff-7cacdac3f39a,Scabies,,
64825b7af399ed82b8033d27,So how is a complete cure defined in clinical studies?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d26,Is the compound spinosad used outside of human health?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d2d,Are there risks of the formulation levels of benzyl alcohol in natroba?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d2a,What was the level of benzyl alcohol in natroba studied to determine the pharmacokinetic profile?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d2b,What kind of conclusion would you draw from that?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d2c,What was the peak concentration of benzyl alcohol observed in PK studies for scabies?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033cdb,What message do you have for doctors who would like to find out more about scabies and treatments?,9bec66e8-480c-4643-bf3a-6ed94d8a3215,Fourth Wall,,
64825b7af399ed82b8033d2e,How effective was it?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d2f,What is the efficacy of the medication?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d30,What were the final safety results for the natroba phase three clinical trials?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d32,"Professor, how do you prescribe Natroba?",ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d31,Is there any danger to treating scabies before a full diagnosis?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d35,Are the application instructions readable in Spanish?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d33,How is Natroba applied to the skin?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d34,Is there a patient instructionla video to help ensure proper application?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d39,What is the cost of natroba?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d37,How does Natroba feel when applied to the skin?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d38,Does natroba smell?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d36,"Half my patient speak Spanish, are there Spanish educational materials?",ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d3a,"I have a patient who has nodules after being treated from scabies, how do you treat those?",d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d3b,What's a scabies nodule?,1718a914-d7c1-4c57-95ff-7cacdac3f39a,Scabies,,
64825b7af399ed82b8033d3d,"I have an infant I have treated for scabies three times but he continues to develop super itchy bumps and pus bumps on his feet, ankles, wrist and hands. Does seeing persistent scabies like symptoms during treatment mean there is permethrin resistance?",d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d3e,Can you tell me more about infantile acropustulosis?,1718a914-d7c1-4c57-95ff-7cacdac3f39a,Scabies,,
64825b7af399ed82b8033d3c,Are there other treatments we should recommend in addition to the use of a scabicide?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d41,Why-why does the treatment for lice work on scabies?,49273644-7bc8-438c-b5c9-a46d514d8284,Stories,,
64825b7af399ed82b8033d40,Is there a specific case of scabies that presents with symptoms and/or secondary issues that is particularly challenging to diagnosis and cure?,1718a914-d7c1-4c57-95ff-7cacdac3f39a,Scabies,,
64825b7af399ed82b8033d3f,How do we treat infantile acropustulosis?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d42,What's your favorite parasite?,49273644-7bc8-438c-b5c9-a46d514d8284,Stories,,
64825b7af399ed82b8033d43,(if different) Tell me about when you first encountered a patient with scabies.,49273644-7bc8-438c-b5c9-a46d514d8284,Stories,,
64825b7af399ed82b8033d44,Do you have difficulties recognizing scabies?,963e79b4-c8f4-4c1a-8fd9-f4fbb7341a56,Diagnosis,,
64825b7af399ed82b8033d45,Is there a particular scabies case that sticks in your memory?,49273644-7bc8-438c-b5c9-a46d514d8284,Stories,,
64825b7af399ed82b8033d47,What was the most interesting scabies case you can remember?,49273644-7bc8-438c-b5c9-a46d514d8284,Stories,,
64825b7af399ed82b8033d46,So what kinds of conditions can be confused with scabies?,963e79b4-c8f4-4c1a-8fd9-f4fbb7341a56,Diagnosis,,
64825b7af399ed82b8033d49,Where would you recommend people learn how to get a- do a skin sample scrape?,963e79b4-c8f4-4c1a-8fd9-f4fbb7341a56,Diagnosis,,
64825b7af399ed82b8033d48,Whats the best way to diagnose scabies if I'm a pediatrician?,963e79b4-c8f4-4c1a-8fd9-f4fbb7341a56,Diagnosis,,
64825b7af399ed82b8033d4d,A doctor friend said that Ivermectin is better to proscribe because it's easier to take a pill than rub lotion everywhere. What do you say to that?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d50,"Listening to you, I'm starting to feel itchy right now.",1718a914-d7c1-4c57-95ff-7cacdac3f39a,Scabies,,
64825b7af399ed82b8033d4f,Isn't Ivermectin for horses?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d4b,Is this the same medicine that I use for headlice?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d4e,Is Ivermectin the same thing people were taking to cure or prevent COVID?,d743e658-2bf6-41f6-b154-7eba66a2ce1f,Treatment,,
64825b7af399ed82b8033d51,What's the worst itch you can experience?,1718a914-d7c1-4c57-95ff-7cacdac3f39a,Scabies,,
64825b7af399ed82b8033d4c,Have you prescribed Natroba?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d4a,What's the best treatment for scabies?,ab4791e0-fddc-4716-a31f-013ef6f43992,Natroba,,
64825b7af399ed82b8033d52,"If you think you have scabies, should you scratch, or not scratch?",1718a914-d7c1-4c57-95ff-7cacdac3f39a,Scabies,,
64825b7af399ed82b8033d28,Did the phase III clinical trials compare Natroba� against Placebo?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d55,What do you think is the greatest medical innovation you�ve seen in your career?,a0f63662-9719-42b4-a6d3-4a9ac2b0af41,Opinion,,
64825b7af399ed82b8033d54,"If the diagnosis is uncertain, do you tell patients they might have mites?",963e79b4-c8f4-4c1a-8fd9-f4fbb7341a56,Diagnosis,,
64825b7af399ed82b8033d56,How has medical care changed from when you began your career to now?,a0f63662-9719-42b4-a6d3-4a9ac2b0af41,Opinion,,
64825b7af399ed82b8033d57,"If you had the power, what would you change about the American Healthcare system?",a0f63662-9719-42b4-a6d3-4a9ac2b0af41,Opinion,,
64825b7af399ed82b8033d58,How could healthcare costs be brought down without sacrificing quality of care?,a0f63662-9719-42b4-a6d3-4a9ac2b0af41,Opinion,,
64825b7af399ed82b8033d59,Where do you think the biggest investment should be placed in healthcare research?,a0f63662-9719-42b4-a6d3-4a9ac2b0af41,Opinion,,
64825b7af399ed82b8033d29,What was the application requirment for natroba/vehicle in the phase three clinical trials?,9172ba18-5a10-43e7-a03b-8a429948df85,Clinical Trials,,
64825b7af399ed82b8033d5c,How important is deep knowledge of a specific area of medicine vs broad knowledge of a wide range of conditions?,a0f63662-9719-42b4-a6d3-4a9ac2b0af41,Opinion,,
64825b7af399ed82b8033d5b,What is the best way to leverage thef knowledge and expertise of medical specialists for the general population? Do general practitioners have good skills to send to the right specialists?,a0f63662-9719-42b4-a6d3-4a9ac2b0af41,Opinion,,
64825b7af399ed82b8033d5a,"Should medical students, interns and residents have 24 hour or longer shifts?",a0f63662-9719-42b4-a6d3-4a9ac2b0af41,Opinion,,
64825b7af399ed82b8033d53,Other than scabies what else can cause similar itching?,963e79b4-c8f4-4c1a-8fd9-f4fbb7341a56,Diagnosis,,
650b5490a3376fc15547b35e,What is your preferred name?,349677ed-bb20-492b-abc6-fc4a321b50fa,SMART Futures Contest,Social Psychology,
650b5490a3376fc15547b360,How could research and advancements in your area of interest make the world a better place?,349677ed-bb20-492b-abc6-fc4a321b50fa,SMART Futures Contest,"Social Psychology,Developmental Psychology",
650b5490a3376fc15547b361,How would your unique perspective drive your research?,349677ed-bb20-492b-abc6-fc4a321b50fa,SMART Futures Contest,"Social Psychology,Developmental Psychology",
650b5490a3376fc15547b35f,Where are you from?,349677ed-bb20-492b-abc6-fc4a321b50fa,SMART Futures Contest,Social Psychology,
650b5490a3376fc15547b362,What challenges did you overcome for this project?,349677ed-bb20-492b-abc6-fc4a321b50fa,SMART Futures Contest,"Developmental Psychology,Social Psychology",
650b5490a3376fc15547b363,"With infinite possibilities and funds, What would you create that could dramatically impact your area of research and your sponsors?",349677ed-bb20-492b-abc6-fc4a321b50fa,SMART Futures Contest,"Social Psychology,Developmental Psychology",
65bc8052b46c97292dd2dfbf,How do you think AI can help the world most?,,,"Social Psychology,Human Factors and Engineering Psychology",
65bc8052b46c97292dd2dfc0,What is the biggest risk you see with AI in the next decade?,,,"Social Psychology,Human Factors and Engineering Psychology",
65c543a553fa0ffc0c68500b,How can undergraduate students shadow professionals in a clinical setting?,,,"Educational/School Psychology,Clinical Psychology",
65c543a553fa0ffc0c68500c,Do you have any strategies for managing time spent on clinical versus administrative tasks?,,,"Industrial and Organizational Psychology,Clinical Psychology",
65c543a553fa0ffc0c68500d,Do you use a specific method of note-taking?,,,"Educational/School Psychology,Clinical Psychology",
65c543a553fa0ffc0c68500f,Have you ever had trouble implementing a treatment or applying a theory to help a client?,,,"Clinical Psychology,Health Psychology",
65c543a553fa0ffc0c68500e,"Do you use play therapy with children? If so, when do you use it and why?",,,"Developmental Psychology,Clinical Psychology",
65c543a553fa0ffc0c685010,Have you ever referred a client to a different provider because they are not making progress with you?,,,"Clinical Psychology,Health Psychology",
65c543a553fa0ffc0c685011,Have you ever struggled working with a client who comes from a different culture and background? How did you overcome or resolve any challenge(s)?,,,"Social Psychology,Clinical Psychology",
65c543a553fa0ffc0c685012,How did you prepare for licensure?,,,"Educational/School Psychology,Clinical Psychology",
65c543a553fa0ffc0c685013,How do graduate programs in counseling psychology and clinical psychology differ from one another?,,,"Educational/School Psychology,Clinical Psychology",
65c543a553fa0ffc0c685014,How do you schedule clients to prevent burnout?,,,"Health Psychology,Industrial and Organizational Psychology",
65c543a553fa0ffc0c685015,How do you check for your own bias(es) when working with a client?,,,"Social Psychology,Clinical Psychology",
65c543a553fa0ffc0c685016,How do you cope with cases that are emotionally heavy?,,,"Health Psychology,Clinical Psychology",
65c543a553fa0ffc0c685017,How do you decide the level of detail you write in your notes?,,,"Clinical Psychology,Industrial and Organizational Psychology",
65c543a553fa0ffc0c685018,How do you discuss culture and diversity-related concerns with your clients?,,,"Social Psychology,Clinical Psychology",
65c543a553fa0ffc0c685019,How do you handle situations where clients are apprehensive about assessment/treatment?,,,"Clinical Psychology,Social Psychology",
65c543a553fa0ffc0c68501a,How do you respond to different viewpoints your professional community may have about the theoretical orientation(s) or modalities you practice?,,,"Social Psychology,Clinical Psychology",
65c543a553fa0ffc0c68501b,How do you strive to provide culturally sensitive treatments?,,,"Social Psychology,Clinical Psychology",
65c543a553fa0ffc0c68501c,How do you take client feedback and apply it to a treatment plan?,,,"Clinical Psychology,Health Psychology",
65c543a553fa0ffc0c68501d,How do you take into account a client's developmental level when developing a treatment plan?,,,"Developmental Psychology,Clinical Psychology",
65c543a553fa0ffc0c68501e,How do you take into account an individual's level of readiness when tailoring a treatment plan?,,,"Developmental Psychology,Clinical Psychology",
65c543a553fa0ffc0c68501f,How is your practice influenced by your specific strengths as a clinician?,,,"Clinical Psychology,Social Psychology",
